traceID,spanID,operationName,refType,parentSpanID,startTime,duration,processID,spanKind
912daa5208fa3f82a19c65a700777d79,0781ac90459355f6,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,dba60d57cff00ba4,1751042166260756,52,p3,client
912daa5208fa3f82a19c65a700777d79,80e56f2943cdba54,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,dba60d57cff00ba4,1751042166260810,42,p3,client
912daa5208fa3f82a19c65a700777d79,fd962c2229eebfe6,cartservice.CartService.GetCart,CHILD_OF,e64649338ce2efff,1751042166260456,128,p1,client
912daa5208fa3f82a19c65a700777d79,ed1106fdebcef524,recommendationservice.RecService.ListRecommendations,CHILD_OF,e64649338ce2efff,1751042166260586,336,p1,client
912daa5208fa3f82a19c65a700777d79,9645a89c1148cc19,currencyservice.CurrencyService.Convert,CHILD_OF,e64649338ce2efff,1751042166261099,45,p1,client
912daa5208fa3f82a19c65a700777d79,80bb828f8c8a3d2b,currencyservice.CurrencyService.Convert,CHILD_OF,e64649338ce2efff,1751042166261342,38,p1,client
912daa5208fa3f82a19c65a700777d79,bc9f649e650b2842,currencyservice.CurrencyService.Convert,CHILD_OF,e64649338ce2efff,1751042166261414,33,p1,client
912daa5208fa3f82a19c65a700777d79,f15426e69abf0616,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,d770e81d60e05998,1751042166260735,8,p2,server
912daa5208fa3f82a19c65a700777d79,dba60d57cff00ba4,recommendationservice.RecService.ListRecommendations,CHILD_OF,ed1106fdebcef524,1751042166260614,294,p3,server
912daa5208fa3f82a19c65a700777d79,d770e81d60e05998,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,dba60d57cff00ba4,1751042166260708,45,p3,client
912daa5208fa3f82a19c65a700777d79,80018faf692c795b,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,dba60d57cff00ba4,1751042166260663,44,p3,client
912daa5208fa3f82a19c65a700777d79,2cc5059e0984e55e,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,e64649338ce2efff,1751042166260402,51,p1,client
912daa5208fa3f82a19c65a700777d79,f74611dc1795cb79,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,e64649338ce2efff,1751042166260925,45,p1,client
912daa5208fa3f82a19c65a700777d79,b7d575afc5385abb,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,e64649338ce2efff,1751042166261010,37,p1,client
912daa5208fa3f82a19c65a700777d79,cb792da645539396,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,e64649338ce2efff,1751042166261300,41,p1,client
912daa5208fa3f82a19c65a700777d79,45a91819275f80f2,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,3bb5e14739682534,1751042166260870,16,p2,server
912daa5208fa3f82a19c65a700777d79,d9e86910715ab405,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,dba60d57cff00ba4,1751042166260616,46,p3,client
912daa5208fa3f82a19c65a700777d79,e6535c1dce7a9dd7,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,e64649338ce2efff,1751042166261146,34,p1,client
912daa5208fa3f82a19c65a700777d79,ce36747b877ba08a,currencyservice.CurrencyService.Convert,CHILD_OF,e64649338ce2efff,1751042166261182,37,p1,client
912daa5208fa3f82a19c65a700777d79,e64649338ce2efff,cart,,,1751042166260386,1268,p1,server
912daa5208fa3f82a19c65a700777d79,807033ca57950390,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,e64649338ce2efff,1751042166261381,32,p1,client
912daa5208fa3f82a19c65a700777d79,172990fc2c3d7e17,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,e64649338ce2efff,1751042166261220,43,p1,client
912daa5208fa3f82a19c65a700777d79,2d0a3a000fcb5bc0,currencyservice.CurrencyService.Convert,CHILD_OF,e64649338ce2efff,1751042166261264,35,p1,client
912daa5208fa3f82a19c65a700777d79,055fb4e896848796,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,807033ca57950390,1751042166261396,9,p2,server
912daa5208fa3f82a19c65a700777d79,3bb5e14739682534,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,dba60d57cff00ba4,1751042166260854,44,p3,client
d6a88b014488f18c7cf87b174051396a,f90d038fe8a2c5d4,setcurrency,,,1751042166261697,18,p1,server
665969769702708cb18ab7da57129195,f9f38352f1fc7a05,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262431,33,p1,client
665969769702708cb18ab7da57129195,e0a4254154e1a8a6,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,eacf6bb39cf4ba2c,1751042166262169,38,p1,client
665969769702708cb18ab7da57129195,37d932b673637acc,cartservice.CartService.GetCart,CHILD_OF,eacf6bb39cf4ba2c,1751042166262208,151,p1,client
665969769702708cb18ab7da57129195,82b9f836fa539024,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262627,30,p1,client
665969769702708cb18ab7da57129195,4ac6635785341d1d,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262361,33,p1,client
665969769702708cb18ab7da57129195,70edf69374e81474,cartservice.CartService.GetCart,CHILD_OF,37d932b673637acc,1751042166262234,114,p2,server
665969769702708cb18ab7da57129195,fba7c460858a8b9d,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,e0a4254154e1a8a6,1751042166262189,7,p3,server
665969769702708cb18ab7da57129195,3679c5089044d987,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,eacf6bb39cf4ba2c,1751042166262012,63,p1,client
665969769702708cb18ab7da57129195,33b0b44f19756ad4,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262396,34,p1,client
665969769702708cb18ab7da57129195,12debc1a54dceda9,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262532,33,p1,client
665969769702708cb18ab7da57129195,3047727383d5c752,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262465,33,p1,client
665969769702708cb18ab7da57129195,7873220f91bceb62,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,eacf6bb39cf4ba2c,1751042166262078,49,p1,client
665969769702708cb18ab7da57129195,b5e21706549349b5,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262566,29,p1,client
665969769702708cb18ab7da57129195,52cd7e4db75e6cee,adservice.AdService.GetAds,CHILD_OF,eacf6bb39cf4ba2c,1751042166262662,49,p1,client
665969769702708cb18ab7da57129195,eacf6bb39cf4ba2c,home,,,1751042166261994,890,p1,server
665969769702708cb18ab7da57129195,19b680ea0e6c6fe0,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262596,30,p1,client
665969769702708cb18ab7da57129195,74a137712ba7f51d,currencyservice.CurrencyService.Convert,CHILD_OF,eacf6bb39cf4ba2c,1751042166262500,31,p1,client
665969769702708cb18ab7da57129195,865814466f2f4362,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,eacf6bb39cf4ba2c,1751042166262128,40,p1,client
d6a6a0422693c6e6cdf679eda4fe3f81,97343607d8e9691b,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,0a10f65faec6ff42,1751042166265316,57,p1,client
d6a6a0422693c6e6cdf679eda4fe3f81,0a10f65faec6ff42,recommendationservice.RecService.ListRecommendations,CHILD_OF,2e57667e2942451b,1751042166265281,292,p1,server
d6a6a0422693c6e6cdf679eda4fe3f81,36d855ad2e08c38a,cartservice.CartService.GetCart,CHILD_OF,de33f1d6bf456056,1751042166265096,119,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,8d3c2fce734a3c9a,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,de33f1d6bf456056,1751042166265584,46,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,4375509584b5b276,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,de33f1d6bf456056,1751042166265681,254,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,53ad3787b2c021f5,adservice.AdService.GetAds,CHILD_OF,de33f1d6bf456056,1751042166265939,124,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,c4727b50643d5dcf,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,de33f1d6bf456056,1751042166265631,49,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,dccd25eb32b0acf5,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,de33f1d6bf456056,1751042166264991,61,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,23185e30e22ebe08,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,de33f1d6bf456056,1751042166265054,39,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,de33f1d6bf456056,product,,,1751042166264975,1211,p2,server
d6a6a0422693c6e6cdf679eda4fe3f81,e121b0098e88823a,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,0a10f65faec6ff42,1751042166265283,31,p1,client
d6a6a0422693c6e6cdf679eda4fe3f81,918402ded55d3be0,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,0a10f65faec6ff42,1751042166265375,41,p1,client
d6a6a0422693c6e6cdf679eda4fe3f81,f3e0a11b90065b01,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,0a10f65faec6ff42,1751042166265417,146,p1,client
d6a6a0422693c6e6cdf679eda4fe3f81,578c282baf01c2eb,currencyservice.CurrencyService.Convert,CHILD_OF,de33f1d6bf456056,1751042166265217,35,p2,client
d6a6a0422693c6e6cdf679eda4fe3f81,2e57667e2942451b,recommendationservice.RecService.ListRecommendations,CHILD_OF,de33f1d6bf456056,1751042166265254,328,p2,client
edb0e597eb93fc41ed8fd301fa88c10d,8eb6c06a6bd4b9aa,cartservice.CartService.EmptyCart,CHILD_OF,1b18f5db656008ec,1751042166265870,116,p1,client
edb0e597eb93fc41ed8fd301fa88c10d,1b18f5db656008ec,cart_empty,,,1751042166265855,137,p1,server
e5fc8a4d58beb5965546470009d66f76,f563338c89304d1f,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267144,48,p1,client
e5fc8a4d58beb5965546470009d66f76,892015b7c1a6b260,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267194,26,p1,client
e5fc8a4d58beb5965546470009d66f76,3b4b1399eb8c6cc0,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267069,37,p1,client
e5fc8a4d58beb5965546470009d66f76,a989948ea1956b38,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267107,36,p1,client
e5fc8a4d58beb5965546470009d66f76,d053439be758497c,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,72788a47aa764443,1751042166266399,35,p1,client
e5fc8a4d58beb5965546470009d66f76,524558d5ed164e77,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267029,39,p1,client
e5fc8a4d58beb5965546470009d66f76,90ca542c7c54dff0,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,72788a47aa764443,1751042166266270,68,p1,client
e5fc8a4d58beb5965546470009d66f76,7aca3ffdd92d37c3,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,72788a47aa764443,1751042166266438,270,p1,client
e5fc8a4d58beb5965546470009d66f76,9e74f532e7e30ad4,cartservice.CartService.GetCart,CHILD_OF,72788a47aa764443,1751042166266709,216,p1,client
e5fc8a4d58beb5965546470009d66f76,cf049738288d5d0d,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166266928,100,p1,client
e5fc8a4d58beb5965546470009d66f76,642dd6e5fe5a84d1,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267221,69,p1,client
e5fc8a4d58beb5965546470009d66f76,42bc51672fcea4b4,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267292,33,p1,client
e5fc8a4d58beb5965546470009d66f76,3c245a01b8e0c4dc,currencyservice.CurrencyService.Convert,CHILD_OF,72788a47aa764443,1751042166267326,42,p1,client
e5fc8a4d58beb5965546470009d66f76,a425c68a3986ed23,adservice.AdService.GetAds,CHILD_OF,72788a47aa764443,1751042166267372,48,p1,client
e5fc8a4d58beb5965546470009d66f76,72788a47aa764443,home,,,1751042166266263,1332,p1,server
e5fc8a4d58beb5965546470009d66f76,1d410b83b736a75e,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,72788a47aa764443,1751042166266342,55,p1,client
3d4936b17c15744ed2921c74f4406297,80a4a2ca32e83540,cartservice.CartService.EmptyCart,CHILD_OF,690b69695341487b,1751042166266864,76,p1,client
3d4936b17c15744ed2921c74f4406297,690b69695341487b,cart_empty,,,1751042166266850,95,p1,server
ff2649674870a9c5a94d76121feef567,ff9d69c238a36af8,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,123468f728fa5f38,1751042166267307,31,p1,client
ff2649674870a9c5a94d76121feef567,53fb661a2ca3041e,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267620,66,p1,client
ff2649674870a9c5a94d76121feef567,ab2b202332b9e39e,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267740,33,p1,client
ff2649674870a9c5a94d76121feef567,abe380e2babfa8ac,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267890,33,p1,client
ff2649674870a9c5a94d76121feef567,4f340956582836fb,adservice.AdService.GetAds,CHILD_OF,123468f728fa5f38,1751042166267996,45,p1,client
ff2649674870a9c5a94d76121feef567,0f2c456b572f4687,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267774,44,p1,client
ff2649674870a9c5a94d76121feef567,292892a01fe24f52,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267819,33,p1,client
ff2649674870a9c5a94d76121feef567,5a90fb5278082815,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267853,36,p1,client
ff2649674870a9c5a94d76121feef567,7d4e65a52cb4c336,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267924,37,p1,client
ff2649674870a9c5a94d76121feef567,cb88c7cba42010b5,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267962,31,p1,client
ff2649674870a9c5a94d76121feef567,25aac3970864bf85,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,123468f728fa5f38,1751042166267208,97,p1,client
ff2649674870a9c5a94d76121feef567,78b7c9dd0e698c6b,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,123468f728fa5f38,1751042166267339,46,p1,client
ff2649674870a9c5a94d76121feef567,78c6ae6970762c18,cartservice.CartService.GetCart,CHILD_OF,123468f728fa5f38,1751042166267386,232,p1,client
ff2649674870a9c5a94d76121feef567,5e19f44dcdac82d5,currencyservice.CurrencyService.Convert,CHILD_OF,123468f728fa5f38,1751042166267687,52,p1,client
ff2649674870a9c5a94d76121feef567,123468f728fa5f38,home,,,1751042166267169,1010,p1,server
ff2649674870a9c5a94d76121feef567,0fc7592cdb20729a,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,123468f728fa5f38,1751042166267174,31,p1,client
53bce6cad29b833496eb19ac41e3b4ea,23ced68c30e93d26,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,89c8c4f22c9c96b4,1751042166272949,72,p1,client
53bce6cad29b833496eb19ac41e3b4ea,41d74bd18c3c445b,cartservice.CartService.AddItem,CHILD_OF,89c8c4f22c9c96b4,1751042166273023,195,p1,client
53bce6cad29b833496eb19ac41e3b4ea,89c8c4f22c9c96b4,cart,,,1751042166272927,299,p1,server
fe48e6921093dd0249b73b12da187048,d7085d5ede5c1ca6,recommendationservice.RecService.ListRecommendations,CHILD_OF,d4d2dead0bfd3bfe,1751042166273638,297,p1,client
fe48e6921093dd0249b73b12da187048,acb78dadbb827378,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,d4d2dead0bfd3bfe,1751042166274020,49,p1,client
fe48e6921093dd0249b73b12da187048,1a0fb6b399e6c2fc,currencyservice.CurrencyService.Convert,CHILD_OF,d4d2dead0bfd3bfe,1751042166274113,36,p1,client
fe48e6921093dd0249b73b12da187048,b6e5fce3d5b65c0f,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,d4d2dead0bfd3bfe,1751042166273937,46,p1,client
fe48e6921093dd0249b73b12da187048,a0341501a19c1f94,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,d4d2dead0bfd3bfe,1751042166273433,48,p1,client
fe48e6921093dd0249b73b12da187048,d4d2dead0bfd3bfe,cart,,,1751042166273429,971,p1,server
fe48e6921093dd0249b73b12da187048,f71506b64e37f772,currencyservice.CurrencyService.Convert,CHILD_OF,d4d2dead0bfd3bfe,1751042166274194,29,p1,client
fe48e6921093dd0249b73b12da187048,efa52e1cd4c476e2,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,d4d2dead0bfd3bfe,1751042166273984,35,p1,client
fe48e6921093dd0249b73b12da187048,c1206909539d9d59,shippingservice.ShippingService.GetQuote,CHILD_OF,d4d2dead0bfd3bfe,1751042166274072,40,p1,client
fe48e6921093dd0249b73b12da187048,b40eae1c479c9ce4,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,d4d2dead0bfd3bfe,1751042166274151,41,p1,client
fe48e6921093dd0249b73b12da187048,2b1df28d3fa2eff9,cartservice.CartService.GetCart,CHILD_OF,d4d2dead0bfd3bfe,1751042166273485,136,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,03141836a0bde4a6,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274099,38,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,a9008f6e0b748a6e,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274511,133,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,769602ce168252ce,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,1caf9d649efb0d09,1751042166273703,85,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,43ddda54e2ec399e,cartservice.CartService.GetCart,CHILD_OF,1caf9d649efb0d09,1751042166273969,83,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,17120c8ea1b6c493,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274180,32,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,d692a7be5e4ecf7b,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,1caf9d649efb0d09,1751042166273791,76,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,aafecd52bfee2dcc,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,1caf9d649efb0d09,1751042166273916,51,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,6428d89b19ecfb63,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274055,42,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,84bdbe757bb5cd66,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274646,223,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,bb42c35cbb13fa61,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274919,48,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,0fa892175fced837,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,1caf9d649efb0d09,1751042166273868,47,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,cd8d3f51a5e66dad,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274138,40,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,0a8a08ebc9bdf929,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274213,296,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,9813a5f4f804920e,currencyservice.CurrencyService.Convert,CHILD_OF,1caf9d649efb0d09,1751042166274870,48,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,22999f0abcf71339,adservice.AdService.GetAds,CHILD_OF,1caf9d649efb0d09,1751042166274971,54,p1,client
ca10da7cbe8760115b2cf465d5eb6afc,1caf9d649efb0d09,home,,,1751042166273687,1498,p1,server
be8711ae553669df09a1acec85838910,eccfd5b7047d8e61,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,ef4b87256ce80492,1751042166274524,107,p1,client
be8711ae553669df09a1acec85838910,602efa82ca0f7e8f,recommendationservice.RecService.ListRecommendations,CHILD_OF,bfef7900fd5bbc50,1751042166274956,218,p2,server
be8711ae553669df09a1acec85838910,d4c110ca4b368005,adservice.AdService.GetAds,CHILD_OF,ef4b87256ce80492,1751042166275416,45,p1,client
be8711ae553669df09a1acec85838910,bfef7900fd5bbc50,recommendationservice.RecService.ListRecommendations,CHILD_OF,ef4b87256ce80492,1751042166274931,333,p1,client
be8711ae553669df09a1acec85838910,ef4b87256ce80492,product,,,1751042166274460,1108,p1,server
be8711ae553669df09a1acec85838910,4837cc0881c8aec6,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,602efa82ca0f7e8f,1751042166274958,44,p2,client
be8711ae553669df09a1acec85838910,fbc6d6ce9cc4e029,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,602efa82ca0f7e8f,1751042166275004,59,p2,client
be8711ae553669df09a1acec85838910,ad453d796d1e55be,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,602efa82ca0f7e8f,1751042166275108,59,p2,client
be8711ae553669df09a1acec85838910,e38b31b721decfc5,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,ef4b87256ce80492,1751042166274476,47,p1,client
be8711ae553669df09a1acec85838910,ed3fc6c49dd05e90,currencyservice.CurrencyService.Convert,CHILD_OF,ef4b87256ce80492,1751042166274886,43,p1,client
be8711ae553669df09a1acec85838910,742b7226c98d4831,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,ef4b87256ce80492,1751042166275373,40,p1,client
be8711ae553669df09a1acec85838910,4a681d9eea0ed8fa,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,ef4b87256ce80492,1751042166275334,37,p1,client
be8711ae553669df09a1acec85838910,80bd7a30f445fd44,productcatalogservice.ProductCatalogService.SearchProducts,CHILD_OF,602efa82ca0f7e8f,1751042166275064,43,p2,client
be8711ae553669df09a1acec85838910,8fcfaa7e4e9e2a2d,cartservice.CartService.GetCart,CHILD_OF,ef4b87256ce80492,1751042166274634,251,p1,client
be8711ae553669df09a1acec85838910,4577569a7bdbaf04,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,ef4b87256ce80492,1751042166275269,64,p1,client
443556b9608268ffb099efce10f575a8,1c5d2e80691a81d9,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285299,39,p1,client
443556b9608268ffb099efce10f575a8,c647864f85a24133,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285429,32,p1,client
443556b9608268ffb099efce10f575a8,b87125c0dd1c7571,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285497,29,p1,client
443556b9608268ffb099efce10f575a8,6bd3e76bd26071c8,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285462,34,p1,client
443556b9608268ffb099efce10f575a8,246ac7c131a0a363,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,982924c6c62d7a37,1751042166284966,64,p1,client
443556b9608268ffb099efce10f575a8,5791bb80184572d8,adservice.AdService.GetAds,CHILD_OF,982924c6c62d7a37,1751042166285623,45,p1,client
443556b9608268ffb099efce10f575a8,144e4fb5c1e7d4d0,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285382,45,p1,client
443556b9608268ffb099efce10f575a8,3559572a77d97ba8,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,982924c6c62d7a37,1751042166285132,47,p1,client
443556b9608268ffb099efce10f575a8,db17c82db0e5ee0d,cartservice.CartService.GetCart,CHILD_OF,982924c6c62d7a37,1751042166285181,115,p1,client
443556b9608268ffb099efce10f575a8,f15f2a7de8c5fbd3,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285339,41,p1,client
443556b9608268ffb099efce10f575a8,982924c6c62d7a37,home,,,1751042166284947,893,p1,server
443556b9608268ffb099efce10f575a8,ae8702490873eb0a,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285590,30,p1,client
443556b9608268ffb099efce10f575a8,d7f2cddde689004e,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,982924c6c62d7a37,1751042166285085,45,p1,client
443556b9608268ffb099efce10f575a8,e2c10578dbb2229c,productcatalogservice.ProductCatalogService.ListProducts,CHILD_OF,982924c6c62d7a37,1751042166285034,49,p1,client
443556b9608268ffb099efce10f575a8,70dad622400a81a1,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285527,32,p1,client
443556b9608268ffb099efce10f575a8,c12b8e6b2c776045,currencyservice.CurrencyService.Convert,CHILD_OF,982924c6c62d7a37,1751042166285560,29,p1,client
eeb024ec8786098df2f585c4cda672c5,6f34fe0520ff81fa,cartservice.CartService.AddItem,CHILD_OF,dab476c3ec18dfe7,1751042166287198,197,p1,client
eeb024ec8786098df2f585c4cda672c5,dab476c3ec18dfe7,cart,,,1751042166287111,291,p1,server
eeb024ec8786098df2f585c4cda672c5,d39f4caca73d1ed6,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,dab476c3ec18dfe7,1751042166287135,61,p1,client
b5193998a4e33eec1ed70eba390f115b,aea1efb7ab6630ec,currencyservice.CurrencyService.Convert,CHILD_OF,78c6e5b7b6c86b53,1751042166288406,45,p1,client
b5193998a4e33eec1ed70eba390f115b,6c8d1d75674e409d,shippingservice.ShippingService.GetQuote,CHILD_OF,78c6e5b7b6c86b53,1751042166288201,123,p1,client
b5193998a4e33eec1ed70eba390f115b,25af8f9794e963e7,currencyservice.CurrencyService.Convert,CHILD_OF,78c6e5b7b6c86b53,1751042166288501,42,p1,client
b5193998a4e33eec1ed70eba390f115b,398f8132ca9c2267,currencyservice.CurrencyService.Convert,CHILD_OF,78c6e5b7b6c86b53,1751042166288579,38,p1,client
b5193998a4e33eec1ed70eba390f115b,5b26169da945a7f5,currencyservice.CurrencyService.GetSupportedCurrencies,CHILD_OF,78c6e5b7b6c86b53,1751042166287619,44,p1,client
b5193998a4e33eec1ed70eba390f115b,46aa4afd5381a00a,recommendationservice.RecService.ListRecommendations,CHILD_OF,78c6e5b7b6c86b53,1751042166287774,302,p1,client
b5193998a4e33eec1ed70eba390f115b,a114072660520be7,productcatalogservice.ProductCatalogService.GetProducts,CHILD_OF,78c6e5b7b6c86b53,1751042166288078,45,p1,client
b5193998a4e33eec1ed70eba390f115b,6e28129f7ece4c8a,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,78c6e5b7b6c86b53,1751042166288366,39,p1,client
b5193998a4e33eec1ed70eba390f115b,142ff1e445cba37b,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,78c6e5b7b6c86b53,1751042166288452,48,p1,client
b5193998a4e33eec1ed70eba390f115b,3e79a0894d872aaa,productcatalogservice.ProductCatalogService.GetProduct,CHILD_OF,78c6e5b7b6c86b53,1751042166288544,34,p1,client
